time,open,volume,MACD,MACD_Hist,MACD_Signal,high,low
5/23/2023 11:09,417.72,302842,0.033,0.0373,-0.0044,417.99,417.43
5/23/2023 11:08,417.76,47661,0.0285,0.0422,-0.0137,417.99,417.43
5/23/2023 11:07,417.77,47974,0.0184,0.0426,-0.0242,417.99,417.43
5/23/2023 11:06,417.69,58311,0.0041,0.039,-0.0349,417.99,417.43
5/23/2023 11:05,417.6799,48108,-0.006,0.0387,-0.0447,417.99,417.43
5/23/2023 11:04,417.74,77061,-0.0178,0.0365,-0.0543,417.99,417.43
5/23/2023 11:03,417.76,88540,-0.0387,0.0248,-0.0635,417.99,417.43
5/23/2023 11:02,417.54,103795,-0.0669,0.0028,-0.0696,417.99,417.43
5/23/2023 11:01,417.5,91907,-0.0794,-0.0091,-0.0703,417.99,417.38
5/23/2023 11:00,417.38,81678,-0.0902,-0.0222,-0.0681,417.99,417.36
5/23/2023 10:59,417.36,73894,-0.0905,-0.028,-0.0625,417.99,417.36
5/23/2023 10:58,417.37,67328,-0.0875,-0.032,-0.0555,417.99,417.36
5/23/2023 10:57,417.41,80916,-0.0834,-0.0359,-0.0475,417.99,417.345
5/23/2023 10:56,417.345,56435,-0.0811,-0.0425,-0.0386,417.99,417.345
5/23/2023 10:55,417.44,90170,-0.0703,-0.0423,-0.0279,417.99,417.345
5/23/2023 10:54,417.385,70261,-0.0651,-0.0477,-0.0174,417.99,417.345
5/23/2023 10:53,417.44,78295,-0.052,-0.0466,-0.0054,417.99,417.345
5/23/2023 10:52,417.41,117934,-0.0401,-0.0463,0.0062,417.99,417.31
5/23/2023 10:51,417.31,239739,-0.0213,-0.0391,0.0178,417.99,417.31
5/23/2023 10:50,417.69,103744,0.0132,-0.0144,0.0276,417.99,417.31
5/23/2023 10:49,417.83,78673,0.0184,-0.0128,0.0312,417.99,417.31
5/23/2023 10:48,417.73,74404,0.0104,-0.0239,0.0344,417.99,417.31
5/23/2023 10:47,417.59,117216,0.0103,-0.03,0.0403,417.99,417.31
5/23/2023 10:46,417.585,105220,0.0243,-0.0235,0.0478,417.99,417.31
5/23/2023 10:45,417.71,74840,0.0423,-0.0114,0.0537,417.99,417.31
5/23/2023 10:44,417.72,58053,0.052,-0.0046,0.0566,417.9,417.31
5/23/2023 10:43,417.76,75887,0.0625,0.0048,0.0577,417.9,417.31
5/23/2023 10:42,417.75,109187,0.0709,0.0144,0.0565,417.98,417.31
5/23/2023 10:41,417.98,177399,0.0817,0.0288,0.0529,417.985,417.31
5/23/2023 10:40,417.985,134787,0.0708,0.0251,0.0457,417.985,417.31
5/23/2023 10:39,417.84,125733,0.0554,0.016,0.0394,417.985,417.31
5/23/2023 10:38,417.8,71252,0.0497,0.0142,0.0355,417.985,417.31
5/23/2023 10:37,417.74,89477,0.0458,0.0139,0.0319,417.985,417.31
5/23/2023 10:36,417.81,88808,0.0462,0.0177,0.0284,417.985,417.31
5/23/2023 10:35,417.76,127410,0.0389,0.0149,0.024,417.985,417.31
5/23/2023 10:34,417.74,117230,0.0342,0.0139,0.0203,417.985,417.31
5/23/2023 10:33,417.7,60674,0.0296,0.0128,0.0168,417.985,417.31
5/23/2023 10:32,417.62,136993,0.0275,0.0139,0.0136,417.985,417.31
5/23/2023 10:31,417.67,137432,0.0325,0.0224,0.0101,417.985,417.31
5/23/2023 10:30,417.73,93079,0.0334,0.0289,0.0045,417.985,417.31
5/23/2023 10:29,417.73,171386,0.0279,0.0306,-0.0027,417.985,417.31
5/23/2023 10:28,417.78,198205,0.0205,0.0308,-0.0104,417.985,417.31
5/23/2023 10:27,417.79,178564,0.0056,0.0237,-0.0181,417.985,417.31
5/23/2023 10:26,417.74,117222,-0.0145,0.0095,-0.024,417.985,417.31
5/23/2023 10:25,417.52,94737,-0.0348,-0.0085,-0.0264,417.985,417.31
5/23/2023 10:24,417.54,96952,-0.0379,-0.0137,-0.0242,417.985,417.31
5/23/2023 10:23,417.39,196160,-0.0433,-0.0224,-0.0208,417.985,417.31
5/23/2023 10:22,417.48,106833,-0.0342,-0.019,-0.0152,417.985,417.31
5/23/2023 10:21,417.51,64963,-0.0314,-0.0209,-0.0105,417.985,417.31
5/23/2023 10:20,417.61,97368,-0.0303,-0.0251,-0.0052,417.985,417.31
5/23/2023 10:19,417.51,89963,-0.0387,-0.0397,0.001,417.985,417.31
5/23/2023 10:18,417.57,111429,-0.0386,-0.0496,0.011,417.985,417.26
5/23/2023 10:17,417.26,120843,-0.0441,-0.0675,0.0234,417.985,417.095
5/23/2023 10:16,417.095,294234,-0.0189,-0.0592,0.0402,417.985,417.095
5/23/2023 10:15,417.6312,240957,0.0303,-0.0247,0.055,417.985,417.095
5/23/2023 10:14,417.55,98729,0.0381,-0.0231,0.0612,417.985,417.095
5/23/2023 10:13,417.68,103966,0.0558,-0.0111,0.067,417.985,417.095
5/23/2023 10:12,417.77,120385,0.0644,-0.0054,0.0697,417.985,417.095
5/23/2023 10:11,417.815,100785,0.0652,-0.0059,0.0711,417.985,417.095
5/23/2023 10:10,417.79,185385,0.0606,-0.0119,0.0726,417.985,417.095
5/23/2023 10:09,417.765,120263,0.0565,-0.019,0.0755,417.985,417.095
5/23/2023 10:08,417.67,157626,0.053,-0.0273,0.0803,417.985,417.095
5/23/2023 10:07,417.59,97422,0.0574,-0.0297,0.0871,417.985,417.095
5/23/2023 10:06,417.62,120310,0.0703,-0.0242,0.0946,417.985,417.095
5/23/2023 10:05,417.66,174995,0.0828,-0.0178,0.1006,417.985,417.095
5/23/2023 10:04,417.72,65442,0.0934,-0.0117,0.1051,417.985,417.095
5/23/2023 10:03,417.77,120402,0.0994,-0.0086,0.108,417.985,417.095
5/23/2023 10:02,417.83,122201,0.1006,-0.0095,0.1101,417.985,417.095
5/23/2023 10:01,417.645,101191,0.0945,-0.018,0.1125,417.985,417.095
5/23/2023 10:00,417.65,394534,0.1043,-0.0127,0.117,417.985,417.095
5/23/2023 9:59,417.67,126708,0.1147,-0.0055,0.1202,417.985,417.095
5/23/2023 9:58,417.6,138707,0.1242,0.0026,0.1216,417.985,417.095
5/23/2023 9:57,417.74,313561,0.1417,0.0208,0.1209,417.985,417.095
5/23/2023 9:56,417.8,120278,0.1478,0.0321,0.1157,417.985,417.095
5/23/2023 9:55,417.92,145830,0.1472,0.0396,0.1077,417.985,417.095
5/23/2023 9:54,417.65,197115,0.1322,0.0344,0.0978,417.985,417.095
5/23/2023 9:53,417.6499,169529,0.1386,0.0494,0.0892,417.985,417.095
5/23/2023 9:52,417.9,207462,0.1447,0.0678,0.0769,417.985,417.095
5/23/2023 9:51,417.81,323199,0.1249,0.065,0.0599,417.985,417.095
5/23/2023 9:50,417.8,174975,0.107,0.0633,0.0437,417.985,417.095
5/23/2023 9:49,417.67,177334,0.0836,0.0558,0.0278,417.985,417.095
5/23/2023 9:48,417.61,182510,0.0658,0.0519,0.0139,417.985,417.095
5/23/2023 9:47,417.59,184661,0.0482,0.0473,0.0009,417.985,417.095
5/23/2023 9:46,417.53,223339,0.0271,0.038,-0.0109,417.985,417.095
5/23/2023 9:45,417.27,438437,0.0059,0.0263,-0.0204,417.985,417.095
5/23/2023 9:44,417.31,141685,0.0052,0.0322,-0.027,417.985,417.095
5/23/2023 9:43,417.39,148088,0.0001,0.0351,-0.035,417.985,417.095
5/23/2023 9:42,417.34,140364,-0.0145,0.0293,-0.0438,417.985,417.095
5/23/2023 9:41,417.3292,123279,-0.0278,0.0233,-0.0511,417.985,417.095
5/23/2023 9:40,417.18,175845,-0.0433,0.0137,-0.057,417.92,417.01
5/23/2023 9:39,417.01,144991,-0.0473,0.0131,-0.0604,417.92,417.01
5/23/2023 9:38,417.23,208936,-0.0344,0.0293,-0.0637,417.92,417.01
5/23/2023 9:37,417.16,234226,-0.0397,0.0313,-0.071,417.92,417.01
5/23/2023 9:36,417.18,240863,-0.0389,0.0399,-0.0788,417.92,417.01
5/23/2023 9:35,417.27,224838,-0.0394,0.0494,-0.0888,417.92,417.01
5/23/2023 9:34,417.45,208533,-0.0485,0.0527,-0.1012,417.92,417.01
5/23/2023 9:33,417.43,233494,-0.0778,0.0365,-0.1143,417.92,417.01
5/23/2023 9:32,417.08,377666,-0.112,0.0115,-0.1235,417.92,416.89
5/23/2023 9:31,416.89,256108,-0.1184,0.0079,-0.1263,417.92,416.89
5/23/2023 9:30,417.08,499069,-0.1055,0.0228,-0.1283,418.71,416.89
5/22/2023 15:59,418.71,1109851,-0.0959,0.0149,-0.1108,418.71,418.63
5/22/2023 15:58,418.63,1107769,-0.1038,0.0107,-0.1145,418.71,418.63
5/22/2023 15:57,418.66,321886,-0.1042,0.0129,-0.1172,418.71,418.63
5/22/2023 15:56,418.705,294838,-0.1063,0.0141,-0.1204,418.71,418.63
5/22/2023 15:55,418.705,260191,-0.112,0.0119,-0.1239,418.8,418.63
5/22/2023 15:54,418.8,195017,-0.1177,0.0092,-0.1269,418.8,418.63
5/22/2023 15:53,418.69,251302,-0.1328,-0.0036,-0.1292,418.8,418.44
5/22/2023 15:52,418.44,354364,-0.139,-0.0108,-0.1283,418.8,418.44
5/22/2023 15:51,418.62,475043,-0.1195,0.0061,-0.1256,418.8,418.44
5/22/2023 15:50,418.63,339616,-0.1112,0.0159,-0.1271,418.8,418.44
5/22/2023 15:49,418.75,259874,-0.0999,0.0312,-0.1311,418.955,418.44
5/22/2023 15:48,418.955,220524,-0.0964,0.0425,-0.1389,418.955,418.44
5/22/2023 15:47,418.94,209448,-0.1113,0.0383,-0.1495,419.0198,418.44
5/22/2023 15:46,419.0198,113288,-0.1271,0.032,-0.1591,419.0198,418.44
5/22/2023 15:45,418.775,234598,-0.1537,0.0134,-0.1671,419.0198,418.44
5/22/2023 15:44,418.72,174625,-0.1604,0.0101,-0.1705,419.0198,418.44
5/22/2023 15:43,418.82,135485,-0.161,0.012,-0.173,419.0198,418.44
5/22/2023 15:42,418.79,118672,-0.1696,0.0064,-0.176,419.0198,418.44
5/22/2023 15:41,418.84,160828,-0.1751,0.0025,-0.1776,419.0198,418.44
5/22/2023 15:40,418.78,177128,-0.1847,-0.0065,-0.1782,419.0198,418.44
5/22/2023 15:39,418.81,144729,-0.1881,-0.0116,-0.1766,419.0198,418.44
5/22/2023 15:38,418.66,289400,-0.1928,-0.0191,-0.1737,419.0198,418.44
5/22/2023 15:37,418.8,234427,-0.1807,-0.0118,-0.1689,419.0198,418.44
5/22/2023 15:36,418.845,217349,-0.1769,-0.0109,-0.166,419.0198,418.44
5/22/2023 15:35,418.92,128580,-0.174,-0.0108,-0.1632,419.0198,418.44
5/22/2023 15:34,418.9218,77670,-0.1755,-0.015,-0.1605,419.0198,418.44
5/22/2023 15:33,418.95,112149,-0.175,-0.0182,-0.1568,419.04,418.44
5/22/2023 15:32,419.04,128514,-0.1746,-0.0224,-0.1522,419.04,418.44
5/22/2023 15:31,418.9638,117622,-0.1808,-0.0342,-0.1466,419.05,418.44
5/22/2023 15:30,419.05,133961,-0.1784,-0.0403,-0.1381,419.05,418.44
5/22/2023 15:29,418.98,178864,-0.1814,-0.0534,-0.128,419.05,418.44
5/22/2023 15:28,418.935,411312,-0.1755,-0.0608,-0.1146,419.05,418.44
5/22/2023 15:27,418.79,319127,-0.1608,-0.0614,-0.0994,419.065,418.44
5/22/2023 15:26,419.065,338235,-0.1249,-0.0408,-0.0841,419.19,418.44
5/22/2023 15:25,419.19,139547,-0.1054,-0.0315,-0.0739,419.25,418.44
5/22/2023 15:24,419.25,92518,-0.0916,-0.0256,-0.066,419.32,418.44
5/22/2023 15:23,419.32,154156,-0.0788,-0.0192,-0.0596,419.41,418.44
5/22/2023 15:22,419.41,80484,-0.0684,-0.0136,-0.0548,419.43,418.44
5/22/2023 15:21,419.43,142306,-0.0634,-0.0119,-0.0514,419.57,418.44
5/22/2023 15:20,419.57,106268,-0.058,-0.0096,-0.0484,419.57,418.44
5/22/2023 15:19,419.52,133441,-0.0646,-0.0186,-0.046,419.57,418.44
5/22/2023 15:18,419.46,73562,-0.067,-0.0256,-0.0414,419.57,418.44
5/22/2023 15:17,419.46,63874,-0.0629,-0.0279,-0.035,419.57,418.44
5/22/2023 15:16,419.48,70619,-0.0568,-0.0288,-0.028,419.57,418.44
5/22/2023 15:15,419.51,184677,-0.0503,-0.0294,-0.0208,419.57,418.44
5/22/2023 15:14,419.562,59819,-0.0442,-0.0307,-0.0135,419.57,418.44
5/22/2023 15:13,419.55,332640,-0.0411,-0.0354,-0.0058,419.57,418.44
5/22/2023 15:12,419.56,82428,-0.0354,-0.0385,0.0031,419.57,418.44
5/22/2023 15:11,419.47,168494,-0.0286,-0.0413,0.0127,419.57,418.44
5/22/2023 15:10,419.57,314830,-0.0103,-0.0333,0.023,419.625,418.44
5/22/2023 15:09,419.625,74962,0.003,-0.0283,0.0313,419.65,418.44
5/22/2023 15:08,419.65,119160,0.0143,-0.024,0.0384,419.725,418.44
5/22/2023 15:07,419.725,207673,0.0261,-0.0183,0.0444,419.77,418.44
5/22/2023 15:06,419.77,56894,0.033,-0.016,0.049,419.77,418.44
5/22/2023 15:05,419.69,65813,0.0368,-0.0161,0.053,419.82,418.44
5/22/2023 15:04,419.82,198854,0.0493,-0.0077,0.057,419.86,418.44
5/22/2023 15:03,419.86,49993,0.0512,-0.0077,0.0589,419.86,418.44
5/22/2023 15:02,419.845,67871,0.0489,-0.0119,0.0608,419.93,418.44
5/22/2023 15:01,419.93,51633,0.0468,-0.0171,0.0638,419.93,418.44
5/22/2023 15:00,419.76,114184,0.0347,-0.0334,0.0681,419.93,418.44
5/22/2023 14:59,419.69,371505,0.0361,-0.0404,0.0765,419.93,418.44
5/22/2023 14:58,419.605,82874,0.0444,-0.0421,0.0866,419.93,418.44
5/22/2023 14:57,419.56,77026,0.0631,-0.034,0.0971,419.93,418.44
5/22/2023 14:56,419.48,98834,0.0906,-0.0149,0.1056,419.93,418.44
5/22/2023 14:55,419.9,366106,0.1326,0.0233,0.1093,420.02,418.44
5/22/2023 14:54,420.02,156826,0.1414,0.038,0.1035,420.15,418.44
5/22/2023 14:53,420.15,211809,0.1385,0.0445,0.094,420.15,418.44
5/22/2023 14:52,420.11,478977,0.1194,0.0365,0.0829,420.15,418.62
5/22/2023 14:51,420,280709,0.0975,0.0237,0.0738,420.15,418.63
5/22/2023 14:50,419.845,261870,0.0792,0.0114,0.0678,420.15,418.66
5/22/2023 14:49,419.78,101678,0.0705,0.0055,0.065,420.15,418.66
5/22/2023 14:48,419.72,180952,0.065,0.0014,0.0636,420.15,418.66
5/22/2023 14:47,419.71,58378,0.0632,0,0.0632,420.15,418.66
5/22/2023 14:46,419.7,70801,0.061,-0.0023,0.0633,420.15,418.66
5/22/2023 14:45,419.75,65481,0.0582,-0.0056,0.0638,420.15,418.66
5/22/2023 14:44,419.6,170981,0.0488,-0.0164,0.0652,420.15,418.66
5/22/2023 14:43,419.6,53338,0.0513,-0.018,0.0693,420.15,418.66
5/22/2023 14:42,419.56,68913,0.0538,-0.02,0.0738,420.15,418.66
5/22/2023 14:41,419.56,47894,0.0603,-0.0186,0.0788,420.15,418.66
5/22/2023 14:40,419.57,123722,0.0676,-0.0159,0.0835,420.15,418.66
5/22/2023 14:39,419.59,46201,0.075,-0.0124,0.0875,420.15,418.66
5/22/2023 14:38,419.57,44495,0.0813,-0.0092,0.0906,420.15,418.79
5/22/2023 14:37,419.59,33489,0.0903,-0.0026,0.0929,420.15,418.79
5/22/2023 14:36,419.54,116310,0.0983,0.0048,0.0935,420.15,418.79
5/22/2023 14:35,419.69,186258,0.1122,0.0199,0.0923,420.15,418.79
5/22/2023 14:34,419.73,95024,0.1131,0.0257,0.0874,420.15,418.79
5/22/2023 14:33,419.7,68683,0.1084,0.0275,0.0809,420.15,418.79
5/22/2023 14:32,419.69,90020,0.104,0.03,0.0741,420.15,418.79
5/22/2023 14:31,419.67,41116,0.0979,0.0313,0.0666,420.15,418.79
5/22/2023 14:30,419.7,113570,0.0906,0.0319,0.0587,420.15,418.79
5/22/2023 14:29,419.665,109177,0.077,0.0263,0.0508,420.15,418.79
5/22/2023 14:28,419.57,115987,0.0621,0.0179,0.0442,420.15,418.79
5/22/2023 14:27,419.4986,95230,0.0519,0.0121,0.0397,420.15,419.065
5/22/2023 14:26,419.41,306505,0.0453,0.0086,0.0367,420.15,419.19
5/22/2023 14:25,419.31,65796,0.0452,0.0107,0.0345,420.15,419.25
5/22/2023 14:24,419.46,65216,0.0547,0.0228,0.0319,420.15,419.31
5/22/2023 14:23,419.46,36221,0.0507,0.0245,0.0262,420.15,419.31
5/22/2023 14:22,419.43,52755,0.0448,0.0248,0.02,420.15,419.31
5/22/2023 14:21,419.45,63365,0.0398,0.026,0.0138,420.15,419.31
5/22/2023 14:20,419.45,58556,0.0307,0.0234,0.0073,420.15,419.31
5/22/2023 14:19,419.44,49662,0.0187,0.0172,0.0015,420.15,419.31
5/22/2023 14:18,419.35,418117,0.0041,0.007,-0.0028,420.15,419.31
5/22/2023 14:17,419.31,56277,-0.0054,-0.0008,-0.0045,420.15,419.19
5/22/2023 14:16,419.19,62146,-0.0133,-0.009,-0.0043,420.15,419.16
5/22/2023 14:15,419.16,189753,-0.0111,-0.009,-0.0021,420.15,419.15
5/22/2023 14:14,419.15,54271,-0.0051,-0.0053,0.0002,420.15,419.15
5/22/2023 14:13,419.2499,43505,0.0037,0.0023,0.0015,420.15,419.15
5/22/2023 14:12,419.28,42088,0.0048,0.0038,0.0009,420.15,419.15
5/22/2023 14:11,419.25,23557,0.0029,0.003,0,420.15,419.15
5/22/2023 14:10,419.35,57428,0.0036,0.0044,-0.0008,420.15,419.15
5/22/2023 14:09,419.22,102163,-0.0057,-0.0039,-0.0019,420.15,419.15
5/22/2023 14:08,419.265,31983,-0.0044,-0.0035,-0.0009,420.15,419.15
5/22/2023 14:07,419.19,43386,-0.0072,-0.0071,0,420.15,419.15
5/22/2023 14:06,419.26,86840,-0.003,-0.0047,0.0017,420.15,419.15
5/22/2023 14:05,419.27,108573,-0.0047,-0.0076,0.0029,420.15,419.15
5/22/2023 14:04,419.245,34736,-0.0078,-0.0127,0.0048,420.15,419.15
5/22/2023 14:03,419.24,307153,-0.0092,-0.0172,0.008,420.15,419.15
5/22/2023 14:02,419.1887,82847,-0.0103,-0.0226,0.0123,420.15,419.15
5/22/2023 14:01,419.17,97089,-0.0063,-0.0243,0.0179,420.15,419.14
5/22/2023 14:00,419.14,54314,0.0007,-0.0233,0.024,420.15,419.14
5/22/2023 13:59,419.23,117469,0.0128,-0.017,0.0298,420.15,419.14
5/22/2023 13:58,419.268,158489,0.0188,-0.0152,0.0341,420.15,419.14
5/22/2023 13:57,419.405,77106,0.0224,-0.0155,0.0379,420.15,419.14
5/22/2023 13:56,419.215,235396,0.0127,-0.029,0.0417,420.15,419.14
5/22/2023 13:55,419.155,76546,0.0195,-0.0295,0.049,420.15,419.14
5/22/2023 13:54,419.235,49823,0.0339,-0.0225,0.0564,420.15,419.14
5/22/2023 13:53,419.29,48908,0.0437,-0.0183,0.062,420.11,419.14
5/22/2023 13:52,419.22,80854,0.05,-0.0166,0.0666,420,419.14
5/22/2023 13:51,419.36,97864,0.0644,-0.0063,0.0707,419.845,419.14
5/22/2023 13:50,419.33,34753,0.0676,-0.0047,0.0723,419.78,419.14
5/22/2023 13:49,419.36,52911,0.0738,0.0003,0.0735,419.75,419.14
5/22/2023 13:48,419.375,125507,0.0776,0.0042,0.0734,419.75,419.14
5/22/2023 13:47,419.41,39152,0.0797,0.0074,0.0723,419.75,419.14
5/22/2023 13:46,419.4,50534,0.0777,0.0072,0.0705,419.75,419.14
5/22/2023 13:45,419.36,93958,0.075,0.0063,0.0687,419.73,419.14
5/22/2023 13:44,419.35,72545,0.0746,0.0075,0.0671,419.73,419.14
5/22/2023 13:43,419.37,126442,0.074,0.0087,0.0653,419.73,419.14
5/22/2023 13:42,419.26,63568,0.0701,0.007,0.0631,419.73,419.14
5/22/2023 13:41,419.33,42309,0.0753,0.014,0.0613,419.73,419.14
5/22/2023 13:40,419.32,54277,0.0738,0.016,0.0578,419.73,419.14
5/22/2023 13:39,419.31,31602,0.0717,0.0179,0.0538,419.73,419.14
5/22/2023 13:38,419.33,52763,0.0691,0.0198,0.0493,419.73,419.14
5/22/2023 13:37,419.32,44749,0.0627,0.0183,0.0444,419.73,419.14
5/22/2023 13:36,419.2,65827,0.0546,0.0149,0.0398,419.73,419.14
5/22/2023 13:35,419.23,35992,0.0558,0.0197,0.0361,419.73,419.14
5/22/2023 13:34,419.2,30542,0.0534,0.0222,0.0311,419.7,419.14
5/22/2023 13:33,419.2886,51230,0.0525,0.0269,0.0256,419.7,419.14
5/22/2023 13:32,419.21,67895,0.0417,0.0229,0.0189,419.7,419.14
5/22/2023 13:31,419.1862,92988,0.0353,0.0222,0.0131,419.7,419.08
5/22/2023 13:30,419.08,84639,0.029,0.0214,0.0076,419.665,419.08
5/22/2023 13:29,419.16,60290,0.0314,0.0291,0.0023,419.57,419.08
5/22/2023 13:28,419.218,53368,0.0258,0.0308,-0.005,419.4986,419.08
5/22/2023 13:27,419.09,88602,0.0124,0.0252,-0.0127,419.46,419.08
5/22/2023 13:26,419.14,67633,0.0082,0.0272,-0.019,419.46,419.08
5/22/2023 13:25,419.17,66725,-0.0024,0.0234,-0.0258,419.46,419.08
5/22/2023 13:24,419.13,49401,-0.019,0.0127,-0.0317,419.46,419.035
5/22/2023 13:23,419.035,175361,-0.0358,-0.001,-0.0348,419.45,418.99
5/22/2023 13:22,418.99,97002,-0.0471,-0.0125,-0.0346,419.45,418.99
5/22/2023 13:21,419,105743,-0.0562,-0.0247,-0.0315,419.45,418.93
5/22/2023 13:20,418.93,147730,-0.068,-0.0427,-0.0253,419.44,418.84
5/22/2023 13:19,418.84,71765,-0.075,-0.0604,-0.0146,419.41,418.8
5/22/2023 13:18,418.8,90448,-0.0737,-0.0742,0.0005,419.41,418.68
5/22/2023 13:17,418.68,128728,-0.0668,-0.0858,0.019,419.41,418.33
5/22/2023 13:16,418.33,317778,-0.0449,-0.0853,0.0405,419.41,418.33
5/22/2023 13:15,418.61,410983,0.0194,-0.0424,0.0618,419.41,418.33
5/22/2023 13:14,419.205,1082908,0.0727,0.0003,0.0724,419.41,418.33
5/22/2023 13:13,419.22,35068,0.0791,0.0067,0.0723,419.41,418.33
5/22/2023 13:12,419.248,56489,0.0845,0.0139,0.0706,419.41,418.33
5/22/2023 13:11,419.345,109494,0.0874,0.0202,0.0672,419.41,418.33
5/22/2023 13:10,419.195,70997,0.0799,0.0178,0.0621,419.41,418.33
5/22/2023 13:09,419.255,52365,0.0844,0.0268,0.0577,419.41,418.33
5/22/2023 13:08,419.375,57866,0.0829,0.0319,0.051,419.41,418.33
5/22/2023 13:07,419.2,98014,0.0675,0.0246,0.043,419.41,418.33
5/22/2023 13:06,419.13,96428,0.0648,0.0279,0.0369,419.41,418.33
5/22/2023 13:05,419.19,37962,0.0674,0.0375,0.0299,419.41,418.33
5/22/2023 13:04,419.225,38982,0.0637,0.0432,0.0205,419.41,418.33
5/22/2023 13:03,419.17,53842,0.0544,0.0447,0.0097,419.41,418.33
5/22/2023 13:02,419.23,59113,0.0474,0.0489,-0.0015,419.41,418.33
5/22/2023 13:01,419.28,69252,0.0317,0.0453,-0.0137,419.41,418.33
5/22/2023 13:00,419.08,190226,0.006,0.031,-0.025,419.41,418.33
5/22/2023 12:59,419.03,65664,-0.0064,0.0264,-0.0328,419.41,418.33
5/22/2023 12:58,418.985,86690,-0.0171,0.0222,-0.0394,419.41,418.33
5/22/2023 12:57,418.94,28249,-0.026,0.019,-0.0449,419.41,418.33
5/22/2023 12:56,418.94,226738,-0.0323,0.0174,-0.0497,419.41,418.33
5/22/2023 12:55,418.9,79242,-0.0399,0.0141,-0.054,419.41,418.33
5/22/2023 12:54,418.941,29326,-0.0449,0.0126,-0.0575,419.41,418.33
5/22/2023 12:53,418.8499,38413,-0.0548,0.0059,-0.0607,419.41,418.33
5/22/2023 12:52,418.84,43778,-0.0575,0.0047,-0.0622,419.41,418.33
5/22/2023 12:51,418.83,65346,-0.059,0.0044,-0.0633,419.41,418.33
5/22/2023 12:50,418.81,52855,-0.059,0.0054,-0.0644,419.41,418.33
5/22/2023 12:49,418.93,60382,-0.0562,0.0096,-0.0658,419.41,418.33
5/22/2023 12:48,418.81,43730,-0.0639,0.0043,-0.0682,419.41,418.33
5/22/2023 12:47,418.89,35149,-0.0607,0.0086,-0.0693,419.4,418.33
5/22/2023 12:46,418.9,38483,-0.0639,0.0076,-0.0714,419.375,418.33
5/22/2023 12:45,418.885,67165,-0.068,0.0053,-0.0733,419.375,418.33
5/22/2023 12:44,418.9295,33462,-0.0707,0.004,-0.0746,419.375,418.33
5/22/2023 12:43,418.85,44995,-0.0777,-0.002,-0.0756,419.375,418.33
5/22/2023 12:42,418.88,38330,-0.0773,-0.0022,-0.0751,419.375,418.33
5/22/2023 12:41,418.85,61124,-0.0789,-0.0043,-0.0746,419.375,418.33
5/22/2023 12:40,418.84,57743,-0.0766,-0.0031,-0.0735,419.375,418.33
5/22/2023 12:39,418.98,76573,-0.0716,0.0012,-0.0727,419.375,418.33
5/22/2023 12:38,418.94,34444,-0.0784,-0.0054,-0.073,419.375,418.33
5/22/2023 12:37,418.9,56824,-0.0819,-0.0102,-0.0717,419.375,418.33
5/22/2023 12:36,418.99,32254,-0.081,-0.0119,-0.0691,419.375,418.33
5/22/2023 12:35,418.88,58171,-0.088,-0.0218,-0.0662,419.375,418.33
5/22/2023 12:34,418.855,64466,-0.0843,-0.0236,-0.0607,419.375,418.33
5/22/2023 12:33,418.84,43990,-0.0759,-0.0211,-0.0548,419.375,418.33
5/22/2023 12:32,419.05,83745,-0.0626,-0.013,-0.0495,419.375,418.33
5/22/2023 12:31,419.0338,59926,-0.066,-0.0197,-0.0463,419.375,418.33
5/22/2023 12:30,418.901,78791,-0.0677,-0.0264,-0.0413,419.375,418.33
5/22/2023 12:29,419.05,71457,-0.0555,-0.0207,-0.0347,419.375,418.33
5/22/2023 12:28,419.13,44214,-0.0542,-0.0246,-0.0295,419.375,418.33
5/22/2023 12:27,419.02,42911,-0.0599,-0.0365,-0.0234,419.375,418.33
5/22/2023 12:26,418.99,63627,-0.0551,-0.0408,-0.0143,419.375,418.33
5/22/2023 12:25,418.87,92445,-0.0451,-0.041,-0.0041,419.375,418.33
5/22/2023 12:24,419,136753,-0.0195,-0.0256,0.0062,419.375,418.33
5/22/2023 12:23,419.22,71814,0.0003,-0.0123,0.0126,419.375,418.33
5/22/2023 12:22,419.26,47799,0.0031,-0.0126,0.0157,419.375,418.33
5/22/2023 12:21,419.23,52027,0.0025,-0.0163,0.0188,419.375,418.33
5/22/2023 12:20,419.272,41957,0.0048,-0.018,0.0229,419.375,418.33
5/22/2023 12:19,419.205,57509,0.0034,-0.024,0.0274,419.375,418.33
5/22/2023 12:18,419.17,75993,0.0084,-0.025,0.0334,419.375,418.33
5/22/2023 12:17,419.12,73815,0.0182,-0.0214,0.0396,419.375,418.33
5/22/2023 12:16,419.25,76391,0.0356,-0.0094,0.045,419.375,418.61
5/22/2023 12:15,419.35,43100,0.0439,-0.0034,0.0473,419.375,418.81
5/22/2023 12:14,419.37,37243,0.0438,-0.0044,0.0482,419.375,418.81
5/22/2023 12:13,419.29,218214,0.041,-0.0083,0.0492,419.375,418.81
5/22/2023 12:12,419.35,86512,0.0449,-0.0064,0.0513,419.375,418.81
5/22/2023 12:11,419.332,51408,0.0432,-0.0098,0.0529,419.375,418.81
5/22/2023 12:10,419.26,58093,0.0421,-0.0132,0.0554,419.375,418.81
5/22/2023 12:09,419.191,42213,0.0476,-0.0111,0.0587,419.375,418.81
